,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
23,4,24: TUMBES,27001475,6607880,5677452,6819763,76391939,
24,4,25: UCAYALI,-906393,543023,3487633,7051159,6056286,
0,5,01: AMAZONAS,44457354,28786712,26661892,28709197,28137461,
1,5,02: ANCASH,522724337,509230739,370814845,296315064,61090850,
2,5,03: APURIMAC,52810076,16300680,24071720,24850193,16380861,
3,5,04: AREQUIPA,8085781,12148936,12027604,17351977,15124227,
4,5,05: AYACUCHO,25290090,9361519,13558521,8132455,9025168,
5,5,06: CAJAMARCA,84656269,94098335,61559471,54167539,40331150,
6,5,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,-17398326,17067787,31592284,19533461,14404691,
7,5,08: CUSCO,31771866,125326152,35218777,40006838,65959554,
8,5,09: HUANCAVELICA,10125310,31979542,16977723,15189280,10843551,
9,5,10: HUANUCO,61940310,66096041,47622786,34482743,31915087,
10,5,11: ICA,50205240,92198813,36061455,29352987,13086128,
11,5,12: JUNIN,35962200,28693142,14443137,10467109,29436843,
12,5,13: LA LIBERTAD,152271246,114367587,95910025,70770724,43871342,
13,5,14: LAMBAYEQUE,35732561,110304556,29276425,33004395,33085797,
14,5,15: LIMA,381216127,536540671,411935256,429888275,358990006,
15,5,16: LORETO,2636055,35252354,51216036,36027131,34113791,
16,5,17: MADRE DE DIOS,24573399,18701219,4979899,6253121,5449631,
17,5,18: MOQUEGUA,37709129,15203144,12493313,9717330,18036279,
18,5,19: PASCO,12927927,17298625,19102131,18311503,11474241,
19,5,20: PIURA,168883257,200665451,150785435,108364816,95169154,
20,5,21: PUNO,169531037,64073175,39664024,42063759,39721310,
21,5,22: SAN MARTIN,24849293,11640935,25900551,30715862,11995260,
22,5,23: TACNA,19278609,10839834,6275824,6359367,10885751,
23,5,24: TUMBES,49815920,52909519,31034993,25574639,8564329,
24,5,25: UCAYALI,6764781,5172004,5172392,9954061,8624088,
0,6,01: AMAZONAS,82579551,3716524,12689689,15630822,29207709,
1,6,02: ANCASH,141189340,151525998,117139620,118555733,327325152,
2,6,03: APURIMAC,22137365,40081324,23647983,23753533,25871825,
3,6,04: AREQUIPA,13679110,12725578,16105966,13471048,12696015,
4,6,05: AYACUCHO,16352753,22135978,13711205,14220285,13667405,
5,6,06: CAJAMARCA,15124069,7855355,30562384,30939071,51451824,
6,6,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,23214943,15803637,4422079,14502989,19436938,
7,6,08: CUSCO,60854373,122471702,84685078,86102301,88849611,
8,6,09: HUANCAVELICA,6105084,13636812,19317903,18422149,17629698,
9,6,10: HUANUCO,-23663540,-8876591,50800755,49209669,51591139,
10,6,11: ICA,88217041,33071630,36369553,26258709,28726547,
11,6,12: JUNIN,90275074,31418117,24335351,31116672,12739760,
12,6,13: LA LIBERTAD,207341945,205857199,180056335,176854149,206451076,
13,6,14: LAMBAYEQUE,76978786,35209107,42294369,41669632,37958548,
14,6,15: LIMA,360979304,323837742,482746905,441502456,569136590,
15,6,16: LORETO,8344093,24340749,39823414,40402323,43416197,
16,6,17: MADRE DE DIOS,1687711,1832070,2757872,3439583,3990112,
17,6,18: MOQUEGUA,-1358377,-5995037,12925380,15650656,14447311,
18,6,19: PASCO,21690969,2164075,5241375,4876667,10647561,
19,6,20: PIURA,41835593,55248935,55862179,57686488,66681634,
20,6,21: PUNO,111853444,34909843,49489145,51821966,54321099,
21,6,22: SAN MARTIN,5689149,13350756,11795875,14105016,29868562,
22,6,23: TACNA,23840876,2143827,7017939,7711547,7033660,
23,6,24: TUMBES,3441395,11282854,8457478,8159214,24015790,
24,6,25: UCAYALI,2468935,1603128,2903862,10274106,12087748,
0,7,01: AMAZONAS,5602704,17906869,13902343,16930823,15514906,
1,7,02: ANCASH,-15031561,-44211016,56814859,57321356,74199270,
2,7,03: APURIMAC,7055733,8337603,24173914,26690632,24862595,
3,7,04: AREQUIPA,18580028,19756732,21514263,22057709,26298431,
4,7,05: AYACUCHO,8892648,9033305,7769963,9493951,10374413,
5,7,06: CAJAMARCA,43720374,27305023,23234273,26570593,24295619,
6,7,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,-4906201,6320880,5690794,28221753,20773400,
7,7,08: CUSCO,-38616744,11480245,31748746,34940324,22812657,
8,7,09: HUANCAVELICA,21076625,10689364,18165675,18654712,13552992,
9,7,10: HUANUCO,-2410445,40930740,37584536,36025740,40082155,
10,7,11: ICA,-11802068,4653548,7332214,8578390,21845207,
11,7,12: JUNIN,3208379,27892065,21925238,16130201,30825527,
12,7,13: LA LIBERTAD,-58838404,-27098408,35549026,36148142,32967280,
13,7,14: LAMBAYEQUE,7309101,30236886,72741240,76637148,83038412,
14,7,15: LIMA,71479115,166969225,255726263,273263890,241848736,
15,7,16: LORETO,11994902,20355862,47137029,43815016,33228199,
16,7,17: MADRE DE DIOS,12189550,12888689,3344519,4293540,3765322,
17,7,18: MOQUEGUA,-10469810,-1520239,16308133,16004466,16025949,
18,7,19: PASCO,3175895,16479181,23479469,23822780,16998544,
19,7,20: PIURA,-120604844,-98486369,62335186,75678746,83694165,
20,7,21: PUNO,48785298,96531588,82707538,82141631,99230890,
21,7,22: SAN MARTIN,5487534,5670526,17536266,14931337,14199989,
22,7,23: TACNA,8591247,18705014,10889646,8828548,6048644,
23,7,24: TUMBES,-18191521,-19103497,5729588,9790057,11963569,
24,7,25: UCAYALI,678261,1460797,4516072,8706662,9892248,
0,8,01: AMAZONAS,-3833368,41354324,23654640,19411903,12375540,
1,8,02: ANCASH,6177081,70240616,126695699,122790457,96800889,
2,8,03: APURIMAC,2349342,11118992,20818250,20165879,25414911,
3,8,04: AREQUIPA,-2795657,12652230,28903756,29802256,11208262,
4,8,05: AYACUCHO,-3224294,32163058,10175652,10379623,10791882,
5,8,06: CAJAMARCA,9216537,13676215,16918620,19872822,24162977,
6,8,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,2308576,3634310,5588815,8528585,14212614,
7,8,08: CUSCO,69166,13899027,22920460,38048299,43013559,
8,8,09: HUANCAVELICA,2974667,6795115,8859598,8818214,15507885,
