,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
8,2,09: HUANCAVELICA,135803874,85788651,62561591,28917808,25840478,
9,2,10: HUANUCO,162631611,113216820,53294572,41049099,37885616,
10,2,11: ICA,135484417,56269724,45528623,37243603,33628912,
11,2,12: JUNIN,178938076,129508652,76216480,44723326,37356652,
12,2,13: LA LIBERTAD,414781881,328343768,174965960,98525269,91648675,
13,2,14: LAMBAYEQUE,134136041,97744651,64984252,48697461,46065630,
14,2,15: LIMA,1236877180,976787600,722024883,496098483,440494364,
15,2,16: LORETO,112510529,46742705,37244359,39651409,26733874,
16,2,17: MADRE DE DIOS,16388565,12116829,8167505,6154055,5079479,
17,2,18: MOQUEGUA,65778533,55428534,48081145,27358171,25654076,
18,2,19: PASCO,54972547,26822039,14088175,11444068,10161024,
19,2,20: PIURA,357635349,224035733,184569481,107770690,89429239,
20,2,21: PUNO,265591810,109362793,59518406,46893713,40147452,
21,2,22: SAN MARTIN,136746625,151641196,61790688,53199824,51679878,
22,2,23: TACNA,121637576,72256330,47875176,30845646,27776490,
23,2,24: TUMBES,32420170,32274363,23719245,15076198,11509798,
24,2,25: UCAYALI,65168444,38098255,27548531,21406309,20129386,
0,3,01: AMAZONAS,117277761,93228733,60499991,57392611,49082596,
1,3,02: ANCASH,500548773,325476660,273237270,190028350,171453400,
2,3,03: APURIMAC,168910873,98951625,79505973,70722483,54754721,
3,3,04: AREQUIPA,246486524,227934542,208411791,157597835,155069818,
4,3,05: AYACUCHO,249366418,169672302,140335508,109705525,81319554,
5,3,06: CAJAMARCA,429564550,369447798,301091900,228652579,209779841,
6,3,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,63432112,36443178,81908637,67449045,73889878,
7,3,08: CUSCO,555211416,381256200,358509582,262406894,218237107,
8,3,09: HUANCAVELICA,203384485,149772124,113955482,97998960,74186228,
9,3,10: HUANUCO,230098735,141224296,124474710,93624085,74154359,
10,3,11: ICA,135256431,99224372,91254689,70603299,67474726,
11,3,12: JUNIN,241102223,206497369,186759807,113720732,99852962,
12,3,13: LA LIBERTAD,531642985,448743998,329058192,230722149,209572326,
13,3,14: LAMBAYEQUE,260783437,149735629,101812772,87201500,86263110,
14,3,15: LIMA,945302740,796304514,686333674,683985574,684733645,
15,3,16: LORETO,118130627,183966590,122233499,113790606,112207120,
16,3,17: MADRE DE DIOS,29228125,16540522,16212629,14108309,10560000,
17,3,18: MOQUEGUA,69303888,81274993,74969199,47870935,43961273,
18,3,19: PASCO,80060925,52643749,34547555,26913592,24077997,
19,3,20: PIURA,565593822,363933997,284281217,218780699,208667199,
20,3,21: PUNO,268975723,168839604,136074083,131688566,97911354,
21,3,22: SAN MARTIN,119529418,115143255,98780650,98403921,90016408,
22,3,23: TACNA,93418460,72404973,66705093,53657113,47684052,
23,3,24: TUMBES,64345845,43859447,39024546,28023981,29808575,
24,3,25: UCAYALI,84901739,52207891,49977867,44766054,37463512,
0,4,01: AMAZONAS,27458163,30001862,41362679,36570224,43053611,
1,4,02: ANCASH,264608601,241935455,168797517,124162869,136632239,
2,4,03: APURIMAC,88564897,63191962,58486326,44462565,59242196,
3,4,04: AREQUIPA,137450895,159490259,157356144,133789590,141912231,
4,4,05: AYACUCHO,117002395,90602163,71232377,51257557,74020049,
5,4,06: CAJAMARCA,209156223,189409372,148905776,132330409,149062131,
6,4,07: PROVINCIA CONSTITUCIONAL DEL CALLAO,57610660,53741890,58279276,46517162,47015116,
7,4,08: CUSCO,192181184,196127720,187834217,178195886,191295770,
8,4,09: HUANCAVELICA,69978967,78085324,62573709,47009310,62833233,
9,4,10: HUANUCO,62552639,55984169,53955137,47523959,67321382,
10,4,11: ICA,71751179,55880884,54037780,55064475,55522751,
11,4,12: JUNIN,150654299,105975777,86802966,69035842,81049501,
12,4,13: LA LIBERTAD,186559640,126267250,190641233,153286245,164425345,
13,4,14: LAMBAYEQUE,68493365,50862058,61175887,58800254,61729334,
14,4,15: LIMA,464353851,509075891,556500798,519573881,475982840,
15,4,16: LORETO,44821631,57503088,62253569,58167606,61516944,
16,4,17: MADRE DE DIOS,12440039,11862543,12813493,8236718,10215092,
17,4,18: MOQUEGUA,39368839,26891582,34167344,35290529,36418690,
18,4,19: PASCO,31346641,21747667,18579565,15314913,17138713,
19,4,20: PIURA,243077805,169987836,159161391,149319679,156503086,
20,4,21: PUNO,104709097,83596848,83917080,74513229,99125274,
21,4,22: SAN MARTIN,43376742,51761054,63951841,59348133,64220840,
22,4,23: TACNA,59227634,47790605,54368024,47277658,45487516,
23,4,24: TUMBES,16386549,10891959,18113404,21032058,20966143,
24,4,25: UCAYALI,19254921,31718526,26914222,26171165,31707814,
